user_id,created_at,company_id,language,activated_at,state
10590,4/6/2014 10:29,12217,russian,4/6/2014 10:31,active
10591,4/6/2014 10:11,6280,english,,pending
10592,4/6/2014 9:29,7749,english,4/6/2014 9:30,active
10593,4/6/2014 13:51,156,spanish,,pending
10594,4/6/2014 12:06,2,english,,pending
10595,4/6/2014 20:55,11084,french,4/6/2014 20:56,active
10596,4/6/2014 15:37,2,english,,pending
10597,4/6/2014 12:17,13024,english,,pending
10598,4/6/2014 16:13,28,english,,pending
10599,4/7/2014 10:23,461,french,4/7/2014 10:24,active
10600,4/7/2014 12:01,4794,spanish,4/7/2014 12:02,active
10601,4/7/2014 17:11,7774,english,,pending
10602,4/7/2014 9:08,10343,spanish,4/7/2014 9:10,active
10603,4/7/2014 11:20,1012,russian,,pending
10604,4/7/2014 13:06,9325,english,,pending
10605,4/7/2014 17:50,8360,english,4/7/2014 17:51,active
10606,4/7/2014 7:29,5790,english,,pending
10607,4/7/2014 9:42,8720,english,4/7/2014 9:44,active
10608,4/7/2014 11:57,1712,english,,pending
10609,4/7/2014 12:53,1,chinese,,pending
10610,4/7/2014 18:45,99,japanese,,pending
10611,4/7/2014 16:02,2,english,,pending
10612,4/7/2014 13:57,11066,english,4/7/2014 13:58,active
10613,4/7/2014 14:25,8599,arabic,,pending
10614,4/7/2014 17:22,2389,spanish,,pending
10615,4/7/2014 10:18,285,chinese,4/7/2014 10:19,active
10616,4/7/2014 9:01,9321,italian,,pending
10617,4/7/2014 18:19,5880,german,,pending
10618,4/7/2014 7:23,4243,indian,4/7/2014 7:25,active
10619,4/7/2014 13:19,99,english,,pending
10620,4/7/2014 14:06,2353,french,,pending
10621,4/7/2014 6:11,12627,english,,pending
10622,4/7/2014 10:18,7587,japanese,,pending
10623,4/7/2014 11:47,7833,spanish,4/7/2014 11:49,active
10624,4/7/2014 15:24,9482,english,4/7/2014 15:25,active
10625,4/7/2014 18:43,106,english,4/7/2014 18:44,active
10626,4/7/2014 14:46,2477,english,,pending
10627,4/7/2014 9:42,4,english,,pending
10628,4/7/2014 18:33,4945,french,4/7/2014 18:35,active
10629,4/7/2014 18:40,8877,english,,pending
10630,4/7/2014 15:35,10234,russian,,pending
10631,4/7/2014 13:54,6327,english,,pending
10632,4/7/2014 9:30,3806,english,4/7/2014 9:31,active
10633,4/7/2014 3:18,138,english,,pending
10634,4/7/2014 10:40,3911,english,,pending
10635,4/7/2014 20:05,5,english,4/7/2014 20:07,active
10636,4/7/2014 7:38,4203,english,4/7/2014 7:40,active
10637,4/7/2014 18:54,5836,english,,pending
10638,4/7/2014 18:24,7040,japanese,4/7/2014 18:25,active
10639,4/7/2014 11:07,4790,english,,pending
10640,4/7/2014 15:06,53,french,,pending
10641,4/7/2014 20:57,8216,italian,4/7/2014 20:59,active
10642,4/7/2014 11:23,1,german,,pending
10643,4/7/2014 13:35,12058,english,4/7/2014 13:36,active
10644,4/7/2014 2:04,8804,spanish,4/7/2014 2:06,active
10645,4/7/2014 12:59,8479,english,4/7/2014 13:01,active
10646,4/7/2014 9:24,1,english,4/7/2014 9:26,active
10647,4/7/2014 12:41,11815,english,4/7/2014 12:43,active
10648,4/7/2014 11:20,6256,japanese,4/7/2014 11:21,active
10649,4/7/2014 18:46,12349,italian,,pending
10650,4/7/2014 9:38,11972,italian,4/7/2014 9:40,active
10651,4/7/2014 9:38,10,japanese,,pending
10652,4/7/2014 12:54,6528,english,,pending
10653,4/7/2014 18:32,3206,english,4/7/2014 18:34,active
10654,4/7/2014 14:26,2458,english,4/7/2014 14:27,active
10655,4/7/2014 8:15,8982,english,4/7/2014 8:16,active
10656,4/7/2014 14:11,1913,english,,pending
10657,4/7/2014 6:46,2490,english,4/7/2014 6:47,active
10658,4/7/2014 14:45,48,portugese,,pending
10659,4/7/2014 11:47,8,korean,4/7/2014 11:48,active
10660,4/7/2014 7:05,13059,spanish,,pending
10661,4/8/2014 14:21,1156,english,,pending
10662,4/8/2014 22:48,9598,japanese,4/8/2014 22:49,active
10663,4/8/2014 10:39,10310,english,4/8/2014 10:41,active
10664,4/8/2014 8:50,12317,french,,pending
10665,4/8/2014 14:20,184,english,,pending
10666,4/8/2014 15:19,10745,spanish,4/8/2014 15:21,active
10667,4/8/2014 1:32,421,french,,pending
10668,4/8/2014 1:29,2,english,4/8/2014 1:31,active
10669,4/8/2014 9:29,24,english,,pending
10670,4/8/2014 10:09,6734,german,,pending
10671,4/8/2014 15:47,11686,arabic,4/8/2014 15:48,active
10672,4/8/2014 12:14,895,indian,4/8/2014 12:15,active
10673,4/8/2014 18:38,4,english,4/8/2014 18:39,active
10674,4/8/2014 6:51,7744,english,4/8/2014 6:53,active
10675,4/8/2014 12:58,9509,english,4/8/2014 13:00,active
10676,4/8/2014 14:36,3,english,4/8/2014 14:37,active
10677,4/8/2014 13:17,1,arabic,,pending
10678,4/8/2014 0:36,6282,spanish,4/8/2014 0:37,active
10679,4/8/2014 17:06,1,english,4/8/2014 17:07,active
10680,4/8/2014 12:36,3805,english,,pending
10681,4/8/2014 14:33,371,english,4/8/2014 14:34,active
10682,4/8/2014 9:21,1078,english,4/8/2014 9:23,active
10683,4/8/2014 3:04,6704,english,4/8/2014 3:06,active
10684,4/8/2014 0:53,4515,spanish,,pending
10685,4/8/2014 16:51,7369,italian,4/8/2014 16:52,active
10686,4/8/2014 12:03,86,german,4/8/2014 12:05,active
10687,4/8/2014 12:43,114,english,4/8/2014 12:44,active
10688,4/8/2014 21:27,9223,spanish,4/8/2014 21:28,active
10689,4/8/2014 17:00,130,spanish,4/8/2014 17:02,active
10690,4/8/2014 14:06,12528,english,4/8/2014 14:07,active
10691,4/8/2014 17:30,3877,german,,pending
10692,4/8/2014 14:23,13140,english,4/8/2014 14:24,active
10693,4/8/2014 13:21,475,spanish,4/8/2014 13:23,active
10694,4/8/2014 3:17,1,english,,pending
10695,4/8/2014 12:49,2512,indian,4/8/2014 12:50,active
10696,4/8/2014 7:21,6358,chinese,4/8/2014 7:23,active
10697,4/8/2014 0:39,4418,english,4/8/2014 0:40,active
10698,4/8/2014 23:09,7365,arabic,,pending
10699,4/8/2014 10:17,4499,japanese,,pending
10700,4/8/2014 22:41,9425,korean,,pending
10701,4/8/2014 17:07,11146,portugese,,pending
10702,4/8/2014 9:34,123,english,,pending
10703,4/8/2014 10:49,8,spanish,,pending
10704,4/8/2014 13:25,393,english,4/8/2014 13:26,active
10705,4/8/2014 10:17,259,english,4/8/2014 10:18,active
10706,4/8/2014 11:10,7441,portugese,,pending
10707,4/8/2014 14:04,9151,spanish,,pending
10708,4/8/2014 17:06,2122,english,4/8/2014 17:07,active
10709,4/8/2014 8:20,2000,english,,pending
10710,4/8/2014 12:32,4817,arabic,4/8/2014 12:34,active
10711,4/8/2014 9:41,91,russian,,pending
10712,4/8/2014 21:46,4594,french,4/8/2014 21:47,active
10713,4/8/2014 18:06,8652,english,,pending
10714,4/8/2014 18:07,91,english,4/8/2014 18:09,active
10715,4/8/2014 8:47,14,spanish,4/8/2014 8:48,active
10716,4/8/2014 5:16,11,english,,pending
10717,4/8/2014 17:03,10,english,,pending
10718,4/8/2014 16:29,4477,italian,4/8/2014 16:30,active
10719,4/9/2014 14:55,8484,english,4/9/2014 14:56,active
10720,4/9/2014 15:50,1616,english,4/9/2014 15:52,active
10721,4/9/2014 16:40,6418,spanish,4/9/2014 16:42,active
10722,4/9/2014 13:17,6,english,4/9/2014 13:18,active
10723,4/9/2014 16:50,9372,spanish,,pending
10724,4/9/2014 17:56,5232,portugese,,pending
10725,4/9/2014 1:25,110,german,,pending
10726,4/9/2014 16:53,11429,english,,pending
10727,4/9/2014 14:54,3,english,,pending
10728,4/9/2014 12:49,5805,english,,pending
10729,4/9/2014 17:45,8,english,,pending
10730,4/9/2014 8:08,10,english,4/9/2014 8:09,active
10731,4/9/2014 18:15,9874,german,4/9/2014 18:17,active
10732,4/9/2014 16:11,1315,arabic,,pending
10733,4/9/2014 16:50,5167,english,4/9/2014 16:51,active
10734,4/9/2014 13:06,1071,german,4/9/2014 13:08,active
10735,4/9/2014 15:22,4105,english,4/9/2014 15:23,active
10736,4/9/2014 9:37,1532,german,4/9/2014 9:39,active
10737,4/9/2014 16:59,1,portugese,,pending
10738,4/9/2014 2:23,13,english,,pending
10739,4/9/2014 14:42,9659,spanish,,pending
10740,4/9/2014 18:35,9,english,4/9/2014 18:36,active
10741,4/9/2014 18:57,637,english,,pending
10742,4/9/2014 18:44,52,german,,pending
10743,4/9/2014 14:48,3068,spanish,,pending
10744,4/9/2014 7:56,1856,english,4/9/2014 7:57,active
10745,4/9/2014 16:36,3989,english,,pending
10746,4/9/2014 13:13,5850,german,4/9/2014 13:14,active
10747,4/9/2014 18:38,2797,english,4/9/2014 18:40,active
10748,4/9/2014 12:29,12813,chinese,,pending
10749,4/9/2014 0:07,6787,spanish,4/9/2014 0:08,active
10750,4/9/2014 9:18,10,english,,pending
10751,4/9/2014 8:23,2554,chinese,,pending
10752,4/9/2014 23:43,71,indian,4/9/2014 23:44,active
10753,4/9/2014 16:58,3080,italian,,pending
10754,4/9/2014 7:13,8621,english,4/9/2014 7:14,active
10755,4/9/2014 11:05,4310,spanish,,pending
10756,4/9/2014 10:25,2,english,4/9/2014 10:27,active
10757,4/9/2014 12:56,5269,english,,pending
10758,4/9/2014 19:03,5807,german,,pending
10759,4/9/2014 15:35,19,spanish,4/9/2014 15:36,active
10760,4/9/2014 23:46,11920,indian,4/9/2014 23:47,active
10761,4/9/2014 13:39,2461,french,,pending
10762,4/9/2014 8:29,11831,japanese,,pending
10763,4/9/2014 13:21,10889,spanish,4/9/2014 13:22,active
10764,4/9/2014 15:00,6772,english,,pending
10765,4/9/2014 9:56,29,english,,pending
10766,4/9/2014 17:19,800,chinese,4/9/2014 17:20,active
10767,4/10/2014 14:12,2950,english,,pending
10768,4/10/2014 7:35,6,chinese,4/10/2014 7:37,active
10769,4/10/2014 12:46,11,english,,pending
10770,4/10/2014 14:08,11606,english,,pending
10771,4/10/2014 1:42,1634,japanese,4/10/2014 1:44,active
10772,4/10/2014 17:38,177,chinese,4/10/2014 17:39,active
10773,4/10/2014 12:31,12791,french,,pending
10774,4/10/2014 11:50,9427,french,4/10/2014 11:51,active
10775,4/10/2014 8:04,4741,english,,pending
10776,4/10/2014 17:46,13106,english,4/10/2014 17:48,active
10777,4/10/2014 10:07,7280,english,4/10/2014 10:09,active
10778,4/10/2014 14:05,7480,german,4/10/2014 14:06,active
10779,4/10/2014 10:18,3505,english,4/10/2014 10:20,active
10780,4/10/2014 12:57,4782,english,,pending
10781,4/10/2014 14:44,1118,russian,4/10/2014 14:45,active
10782,4/10/2014 15:38,28,portugese,,pending
10783,4/10/2014 19:39,1159,japanese,,pending
10784,4/10/2014 15:09,1803,japanese,4/10/2014 15:10,active
10785,4/10/2014 8:38,2,german,,pending
10786,4/10/2014 14:22,6661,chinese,4/10/2014 14:24,active
10787,4/10/2014 17:02,95,spanish,4/10/2014 17:04,active
10788,4/10/2014 2:22,9620,japanese,4/10/2014 2:23,active
10789,4/10/2014 16:59,2,english,,pending
10790,4/10/2014 7:23,8309,german,4/10/2014 7:25,active
10791,4/10/2014 7:48,2030,english,4/10/2014 7:50,active
10792,4/10/2014 15:35,7061,english,4/10/2014 15:36,active
10793,4/10/2014 11:06,4,english,4/10/2014 11:08,active
10794,4/10/2014 14:03,145,english,4/10/2014 14:05,active
10795,4/10/2014 16:29,9745,spanish,,pending
10796,4/10/2014 13:11,38,french,4/10/2014 13:13,active
10797,4/10/2014 16:37,7005,english,,pending
10798,4/10/2014 17:58,10736,english,4/10/2014 17:59,active
10799,4/10/2014 7:17,5,french,4/10/2014 7:18,active
10800,4/10/2014 7:28,10707,arabic,4/10/2014 7:30,active
10801,4/10/2014 10:57,141,english,,pending
10802,4/10/2014 14:12,5868,english,4/10/2014 14:14,active
10803,4/10/2014 7:28,7268,english,4/10/2014 7:29,active
10804,4/10/2014 18:29,8103,english,4/10/2014 18:30,active
10805,4/10/2014 16:59,12740,french,4/10/2014 17:01,active
10806,4/10/2014 16:06,9193,english,4/10/2014 16:07,active
10807,4/10/2014 15:44,3119,french,4/10/2014 15:45,active
10808,4/10/2014 14:35,2334,spanish,,pending
10809,4/10/2014 9:15,1723,english,4/10/2014 9:16,active
10810,4/10/2014 16:28,246,english,4/10/2014 16:30,active
10811,4/10/2014 14:12,3855,portugese,4/10/2014 14:13,active
10812,4/10/2014 17:57,3261,portugese,,pending
10813,4/10/2014 14:31,4,english,,pending
10814,4/10/2014 16:48,1,spanish,,pending
10815,4/10/2014 18:44,4,english,,pending
10816,4/10/2014 23:57,9818,english,,pending
10817,4/10/2014 19:19,9677,indian,,pending
10818,4/10/2014 9:42,6111,english,4/10/2014 9:43,active
10819,4/10/2014 19:49,2,english,,pending
10820,4/10/2014 9:52,443,english,4/10/2014 9:54,active
10821,4/10/2014 23:08,5304,english,4/10/2014 23:10,active
10822,4/10/2014 16:34,190,italian,4/10/2014 16:36,active
10823,4/10/2014 20:43,10231,spanish,,pending
10824,4/10/2014 10:20,4510,english,,pending
10825,4/10/2014 10:58,12322,english,4/10/2014 10:59,active
10826,4/11/2014 2:03,12976,english,,pending
10827,4/11/2014 18:35,12615,english,4/11/2014 18:37,active
10828,4/11/2014 9:04,2427,french,,pending
10829,4/11/2014 23:20,1718,french,,pending
10830,4/11/2014 10:01,12307,english,4/11/2014 10:02,active
10831,4/11/2014 13:31,12442,english,,pending
10832,4/11/2014 11:12,71,english,,pending
10833,4/11/2014 13:38,3834,english,,pending
10834,4/11/2014 7:33,9111,english,,pending
10835,4/11/2014 13:57,31,chinese,4/11/2014 13:59,active
10836,4/11/2014 11:05,10860,english,4/11/2014 11:06,active
10837,4/11/2014 12:25,427,english,,pending
10838,4/11/2014 23:50,3,french,4/11/2014 23:52,active
10839,4/11/2014 12:03,19,spanish,4/11/2014 12:04,active
10840,4/11/2014 18:28,2762,portugese,,pending
10841,4/11/2014 14:06,318,spanish,,pending
10842,4/11/2014 20:18,10270,french,,pending
10843,4/11/2014 16:37,8132,arabic,4/11/2014 16:38,active
10844,4/11/2014 10:24,1622,spanish,4/11/2014 10:25,active
10845,4/11/2014 9:19,516,english,4/11/2014 9:21,active
10846,4/11/2014 17:09,1,english,4/11/2014 17:10,active
10847,4/11/2014 22:02,2027,german,,pending
10848,4/11/2014 16:05,6,english,4/11/2014 16:07,active
10849,4/11/2014 11:21,1,english,4/11/2014 11:22,active
10850,4/11/2014 7:27,2752,japanese,,pending
10851,4/11/2014 14:50,1241,english,4/11/2014 14:51,active
10852,4/11/2014 5:41,20,english,,pending
10853,4/11/2014 2:16,4330,english,4/11/2014 2:17,active
10854,4/11/2014 17:57,1970,english,,pending
10855,4/11/2014 10:46,4951,german,,pending
10856,4/11/2014 5:13,9323,arabic,4/11/2014 5:15,active
10857,4/11/2014 12:57,56,english,4/11/2014 12:58,active
10858,4/11/2014 3:44,4703,english,4/11/2014 3:46,active
10859,4/11/2014 3:41,8122,portugese,4/11/2014 3:42,active
10860,4/11/2014 9:59,6,english,4/11/2014 10:01,active
10861,4/11/2014 13:16,8869,english,,pending
10862,4/11/2014 17:31,36,english,4/11/2014 17:33,active
10863,4/11/2014 12:56,2915,french,4/11/2014 12:58,active
10864,4/11/2014 10:48,760,spanish,,pending
10865,4/11/2014 7:21,4,english,,pending
10866,4/11/2014 12:18,12767,italian,,pending
10867,4/11/2014 3:21,10850,english,,pending
10868,4/11/2014 17:08,5004,german,4/11/2014 17:09,active
10869,4/11/2014 7:50,6611,chinese,,pending
10870,4/11/2014 0:07,9526,portugese,4/11/2014 0:09,active
10871,4/11/2014 15:45,2452,french,,pending
10872,4/11/2014 13:35,42,english,,pending
10873,4/11/2014 14:21,2,spanish,,pending
10874,4/11/2014 17:00,11957,spanish,4/11/2014 17:02,active
10875,4/11/2014 16:50,338,english,,pending
10876,4/11/2014 18:44,4043,spanish,,pending
10877,4/11/2014 1:59,9624,spanish,4/11/2014 2:01,active
10878,4/11/2014 16:25,11437,english,4/11/2014 16:27,active
10879,4/11/2014 11:55,24,english,,pending
10880,4/11/2014 16:23,2,english,,pending
10881,4/11/2014 14:19,3637,japanese,,pending
10882,4/11/2014 15:34,1,portugese,,pending
10883,4/11/2014 14:28,198,japanese,4/11/2014 14:29,active
10884,4/11/2014 14:37,1,english,4/11/2014 14:39,active
10885,4/11/2014 12:07,1,english,,pending
10886,4/12/2014 9:09,5170,japanese,4/12/2014 9:11,active
10887,4/12/2014 5:53,10548,arabic,4/12/2014 5:55,active
10888,4/12/2014 15:51,204,english,4/12/2014 15:53,active
10889,4/12/2014 10:13,3566,english,4/12/2014 10:14,active
10890,4/12/2014 8:41,6133,spanish,4/12/2014 8:42,active
10891,4/12/2014 13:58,28,arabic,,pending
10892,4/12/2014 12:38,1398,english,,pending
10893,4/12/2014 11:18,6289,english,4/12/2014 11:19,active
10894,4/12/2014 0:25,12895,chinese,,pending
10895,4/12/2014 12:50,2,indian,4/12/2014 12:51,active
10896,4/12/2014 14:40,8642,english,,pending
10897,4/12/2014 2:04,2883,french,4/12/2014 2:05,active
10898,4/12/2014 13:17,3282,english,,pending
10899,4/12/2014 19:48,630,english,,pending
10900,4/12/2014 22:30,13030,english,,pending
10901,4/12/2014 18:06,23,japanese,,pending
10902,4/13/2014 13:09,150,arabic,4/13/2014 13:11,active
10903,4/13/2014 11:50,6640,english,4/13/2014 11:51,active
10904,4/13/2014 2:46,1345,portugese,,pending
10905,4/13/2014 9:45,9634,japanese,4/13/2014 9:46,active
10906,4/13/2014 18:38,9794,japanese,4/13/2014 18:40,active
10907,4/13/2014 18:39,1,french,4/13/2014 18:40,active
10908,4/13/2014 13:42,2113,indian,,pending
10909,4/13/2014 11:54,2037,english,,pending
10910,4/13/2014 12:18,6961,indian,4/13/2014 12:20,active
10911,4/13/2014 18:15,4,japanese,,pending
10912,4/13/2014 7:15,8257,spanish,,pending
10913,4/13/2014 13:06,8656,english,4/13/2014 13:07,active
10914,4/13/2014 9:21,190,spanish,,pending
10915,4/13/2014 18:14,2855,english,,pending
10916,4/13/2014 12:59,4350,english,4/13/2014 13:00,active
10917,4/13/2014 14:42,1,english,4/13/2014 14:44,active
10918,4/14/2014 12:13,12925,french,4/14/2014 12:14,active
10919,4/14/2014 14:42,208,english,4/14/2014 14:44,active
10920,4/14/2014 16:30,8395,french,,pending
10921,4/14/2014 16:59,11242,russian,4/14/2014 17:01,active
10922,4/14/2014 9:42,11443,english,4/14/2014 9:44,active
10923,4/14/2014 15:55,12860,german,,pending
10924,4/14/2014 17:12,20,english,4/14/2014 17:13,active
10925,4/14/2014 8:32,12755,arabic,,pending
10926,4/14/2014 10:16,6889,japanese,4/14/2014 10:18,active
10927,4/14/2014 14:16,1842,english,4/14/2014 14:18,active
10928,4/14/2014 12:19,1912,english,,pending
10929,4/14/2014 11:10,8815,english,,pending
10930,4/14/2014 18:13,5814,german,,pending
10931,4/14/2014 7:49,481,english,4/14/2014 7:50,active
10932,4/14/2014 9:09,6,portugese,,pending
10933,4/14/2014 8:47,10941,english,4/14/2014 8:48,active
10934,4/14/2014 17:46,2175,english,4/14/2014 17:48,active
10935,4/14/2014 17:11,12770,chinese,4/14/2014 17:12,active
10936,4/14/2014 14:05,13000,english,,pending
10937,4/14/2014 18:00,315,english,,pending
10938,4/14/2014 12:33,205,english,4/14/2014 12:34,active
10939,4/14/2014 16:16,5657,english,4/14/2014 16:18,active
10940,4/14/2014 4:08,9057,english,,pending
10941,4/14/2014 17:48,2564,chinese,4/14/2014 17:50,active
10942,4/14/2014 16:51,262,german,4/14/2014 16:52,active
10943,4/14/2014 10:16,3,german,4/14/2014 10:18,active
10944,4/14/2014 9:51,7071,english,4/14/2014 9:52,active
10945,4/14/2014 15:40,9148,spanish,,pending
10946,4/14/2014 12:52,510,german,4/14/2014 12:53,active
10947,4/14/2014 16:14,8319,english,4/14/2014 16:15,active
10948,4/14/2014 16:12,1300,english,4/14/2014 16:14,active
10949,4/14/2014 11:07,5574,english,4/14/2014 11:08,active
10950,4/14/2014 16:38,669,spanish,4/14/2014 16:39,active
10951,4/14/2014 16:51,6933,french,,pending
10952,4/14/2014 9:26,690,english,4/14/2014 9:28,active
10953,4/14/2014 10:19,41,portugese,,pending
10954,4/14/2014 12:43,9687,spanish,4/14/2014 12:44,active
10955,4/14/2014 15:59,7408,english,4/14/2014 16:01,active
10956,4/14/2014 9:21,32,english,4/14/2014 9:23,active
10957,4/14/2014 11:55,2285,english,,pending
10958,4/14/2014 18:19,1418,english,,pending
10959,4/14/2014 10:37,2857,english,4/14/2014 10:38,active
10960,4/14/2014 14:34,284,japanese,4/14/2014 14:36,active
10961,4/14/2014 12:15,4455,italian,,pending
10962,4/14/2014 17:55,7,indian,,pending
10963,4/14/2014 19:16,8453,english,,pending
10964,4/14/2014 5:56,6037,english,,pending
10965,4/14/2014 15:17,5086,english,4/14/2014 15:19,active
10966,4/14/2014 10:34,3065,english,,pending
10967,4/14/2014 18:25,3735,english,4/14/2014 18:26,active
10968,4/14/2014 10:55,9436,german,4/14/2014 10:57,active
10969,4/14/2014 12:58,2776,arabic,,pending
10970,4/14/2014 15:31,2562,french,,pending
10971,4/14/2014 12:27,11620,japanese,,pending
10972,4/14/2014 10:56,3321,spanish,,pending
10973,4/14/2014 9:13,7802,english,,pending
10974,4/14/2014 15:37,2859,english,4/14/2014 15:39,active
10975,4/14/2014 11:09,12738,english,4/14/2014 11:11,active
10976,4/14/2014 4:02,2429,spanish,,pending
10977,4/14/2014 16:12,1,french,,pending
10978,4/14/2014 14:25,11848,french,4/14/2014 14:26,active
10979,4/15/2014 0:58,3700,english,4/15/2014 0:59,active
10980,4/15/2014 1:20,6092,english,4/15/2014 1:21,active
10981,4/15/2014 13:52,11298,arabic,,pending
10982,4/15/2014 16:34,26,spanish,4/15/2014 16:35,active
10983,4/15/2014 13:41,23,english,,pending
10984,4/15/2014 6:10,2,english,4/15/2014 6:11,active
10985,4/15/2014 13:45,11724,italian,,pending
10986,4/15/2014 15:26,12407,english,4/15/2014 15:28,active
10987,4/15/2014 11:37,4755,english,,pending
10988,4/15/2014 11:28,4016,japanese,4/15/2014 11:30,active
10989,4/15/2014 10:17,4369,spanish,4/15/2014 10:19,active
10990,4/15/2014 17:52,6719,english,,pending
10991,4/15/2014 11:21,3724,english,4/15/2014 11:23,active
10992,4/15/2014 18:45,56,english,4/15/2014 18:47,active
10993,4/15/2014 12:13,5621,english,,pending
10994,4/15/2014 12:28,631,english,,pending
10995,4/15/2014 17:04,777,japanese,4/15/2014 17:05,active
10996,4/15/2014 17:07,3210,english,,pending
10997,4/15/2014 15:09,10314,german,4/15/2014 15:10,active
10998,4/15/2014 15:48,13091,portugese,4/15/2014 15:49,active
10999,4/15/2014 18:28,2508,japanese,4/15/2014 18:29,active
11000,4/15/2014 11:13,9553,russian,,pending
11001,4/15/2014 15:22,7241,russian,4/15/2014 15:24,active
11002,4/15/2014 17:55,1,english,,pending
11003,4/15/2014 7:20,7208,english,,pending
11004,4/15/2014 8:30,12038,english,,pending
11005,4/15/2014 17:50,7586,english,,pending
11006,4/15/2014 1:11,9528,indian,,pending
11007,4/15/2014 22:43,5,english,,pending
11008,4/15/2014 10:03,235,spanish,4/15/2014 10:04,active
11009,4/15/2014 15:24,1,russian,,pending
11010,4/15/2014 12:31,11125,english,4/15/2014 12:32,active
11011,4/15/2014 17:24,12131,english,,pending
11012,4/15/2014 17:50,3,spanish,,pending
11013,4/15/2014 15:05,2,spanish,4/15/2014 15:07,active
11014,4/15/2014 11:02,8924,french,4/15/2014 11:04,active
11015,4/15/2014 8:42,7,english,,pending
11016,4/15/2014 18:03,332,portugese,4/15/2014 18:05,active
11017,4/15/2014 17:49,3,german,4/15/2014 17:51,active
11018,4/15/2014 16:51,1570,english,4/15/2014 16:53,active
11019,4/15/2014 1:53,368,french,,pending
11020,4/15/2014 0:32,11365,japanese,4/15/2014 0:34,active
11021,4/15/2014 18:41,1672,english,4/15/2014 18:43,active
11022,4/15/2014 16:09,4623,english,,pending
11023,4/15/2014 15:48,8164,spanish,4/15/2014 15:49,active
11024,4/16/2014 17:10,6,japanese,,pending
11025,4/16/2014 6:36,6388,english,,pending
11026,4/16/2014 23:47,9327,indian,,pending
11027,4/16/2014 9:15,6257,english,4/16/2014 9:16,active
11028,4/16/2014 15:55,47,english,4/16/2014 15:57,active
11029,4/16/2014 13:28,6,english,,pending
11030,4/16/2014 13:48,220,english,4/16/2014 13:49,active
11031,4/16/2014 17:53,15,german,,pending
11032,4/16/2014 9:47,11510,english,4/16/2014 9:49,active
11033,4/16/2014 16:09,1790,english,,pending
11034,4/16/2014 7:20,2998,english,4/16/2014 7:22,active
11035,4/16/2014 18:31,4600,japanese,,pending
11036,4/16/2014 9:58,10799,spanish,4/16/2014 9:59,active
11037,4/16/2014 17:00,471,french,4/16/2014 17:02,active
11038,4/16/2014 11:50,7004,english,,pending
11039,4/16/2014 8:05,10171,italian,,pending
11040,4/16/2014 6:52,18,japanese,4/16/2014 6:54,active
11041,4/16/2014 10:05,1101,english,,pending
11042,4/16/2014 10:06,4,spanish,4/16/2014 10:07,active
11043,4/16/2014 17:26,132,spanish,,pending
11044,4/16/2014 9:53,8454,english,4/16/2014 9:54,active
11045,4/16/2014 8:40,2399,spanish,,pending
11046,4/16/2014 16:03,608,arabic,4/16/2014 16:04,active
11047,4/16/2014 15:57,868,french,,pending
11048,4/16/2014 8:43,19,indian,4/16/2014 8:44,active
11049,4/16/2014 7:10,5410,english,,pending
11050,4/16/2014 13:51,6872,english,4/16/2014 13:53,active
11051,4/16/2014 15:37,6621,english,,pending
11052,4/16/2014 17:44,6563,english,,pending
11053,4/16/2014 6:12,7890,english,,pending
11054,4/16/2014 3:41,2291,english,4/16/2014 3:43,active
11055,4/16/2014 10:53,1,english,,pending
11056,4/16/2014 13:12,3998,japanese,4/16/2014 13:14,active
11057,4/16/2014 16:27,184,chinese,4/16/2014 16:29,active
11058,4/16/2014 8:44,15,english,4/16/2014 8:45,active
11059,4/16/2014 11:44,8649,english,4/16/2014 11:45,active
11060,4/16/2014 14:55,5388,chinese,,pending
11061,4/16/2014 8:05,4747,english,4/16/2014 8:06,active
11062,4/16/2014 17:12,3,english,,pending
11063,4/16/2014 15:50,4633,spanish,4/16/2014 15:52,active
11064,4/16/2014 7:10,1,english,4/16/2014 7:11,active
11065,4/16/2014 13:09,11864,spanish,,pending
11066,4/16/2014 0:36,2,english,4/16/2014 0:37,active
11067,4/16/2014 12:42,11065,japanese,,pending
11068,4/16/2014 17:39,3,english,4/16/2014 17:40,active
11069,4/16/2014 9:13,7121,english,4/16/2014 9:14,active
11070,4/16/2014 7:41,1513,english,4/16/2014 7:42,active
11071,4/16/2014 17:47,12158,italian,4/16/2014 17:49,active
11072,4/16/2014 10:02,9930,russian,4/16/2014 10:04,active
11073,4/16/2014 9:42,1,english,4/16/2014 9:44,active
11074,4/16/2014 19:27,1224,russian,,pending
11075,4/16/2014 13:33,1,spanish,4/16/2014 13:35,active
11076,4/17/2014 21:57,1472,english,,pending
11077,4/17/2014 9:54,2125,english,4/17/2014 9:56,active
11078,4/17/2014 13:31,11150,french,,pending
11079,4/17/2014 12:42,3,english,,pending
11080,4/17/2014 10:00,1,english,,pending
11081,4/17/2014 10:59,5208,french,,pending
11082,4/17/2014 13:01,8127,english,4/17/2014 13:02,active
11083,4/17/2014 10:56,1539,english,,pending
11084,4/17/2014 15:59,362,japanese,4/17/2014 16:00,active
11085,4/17/2014 13:12,3250,japanese,,pending
11086,4/17/2014 20:49,3755,french,4/17/2014 20:51,active
11087,4/17/2014 9:17,8674,spanish,,pending
11088,4/17/2014 13:23,2,english,4/17/2014 13:24,active
